versao_schema;id_pedido;datahora_pedido_utc;status;nome_cliente;email_cliente;cidade_cliente;estado_cliente;id_produto;nome_produto;categoria_produto;nome_fornecedor;nome_fabricante;quantidade;preco_unitario;desconto;valor_bruto;valor_liquido;metodo_pagamento;datahora_pagamento_utc;em_atraso
v1;P0006005;2025-10-30T04:35:24.010010+00:00;devolvido;Ana Pereira;garciaisabelly@example.org;Martins do Galho;DF;PRD004358;Amoxicilina 500mg;Serviço de Higiene e Limpeza (SHL);Fornecedora Fogaça;Distribuidora da Luz;4;489,49;0,1;1957,96;1762,16;Boleto Bancário;2025-10-30T04:35:24.010010+00:00;False
v1;P0006006;2019-02-21T23:07:09.976441+00:00;entregue;Oliver Casa Grande;zda-rocha@example.net;Montenegro da Prata;RJ;PRD005124;Dipirona 1g;Medicamento;Farmacêutica da Luz Moura - EI;Distribuidora Leão e Filhos;5;248,97;0,05;1244,85;1182,61;Cartão de Crédito;2019-02-24T23:07:09.976441+00:00;True
v1;P0006007;2022-10-28T12:09:43.856791+00:00;enviado;Sara Cavalcanti;vitor-gabriel46@example.org;Casa Grande;SC;PRD005135;Sabonete Antisséptico;Serviço de Higiene e Limpeza (SHL);Comercial Alves e Filhos;Farmacêutica Aragão e Filhos;2;393,37;0,1;786,74;708,07;Boleto Bancário;2022-11-04T12:09:43.856791+00:00;True
v1;P0006008;2021-04-13T12:09:22.456894+00:00;pedido;Lara Vieira;bryanpacheco@example.org;das Neves de Pacheco;ES;PRD007662;Luva Cirúrgica G;Serviço de Higiene e Limpeza (SHL);Farmacêutica Vargas;Fornecedora da Rocha Cunha S/A;2;433,48;0,15;866,96;736,92;Cartão de Crédito;2021-04-13T12:09:22.456894+00:00;False
v1;P0006009;2020-04-10T13:14:54.290331+00:00;enviado;Ana Clara Pastor;rodriguesemanuel@example.org;Andrade;CE;PRD008602;Antisséptico Bucal;Material de Expediente;Fornecedora Garcia S/A;Farmacêutica Carvalho;4;358,71;0,0;1434,84;1434,84;Cartão de Crédito;2020-04-11T13:14:54.290331+00:00;True
v1;P0006010;2025-01-29T13:33:29.392470+00:00;entregue;Luigi Rezende;carvalhonatalia@example.com;Costela;MG;PRD008764;Sabonete Antisséptico;Odontologia;Comercial Rodrigues e Filhos;Farmacêutica Jesus;8;328,95;0,15;2631,6;2236,86;PIX;2025-01-29T13:33:29.392470+00:00;False
v1;P0006011;2023-10-29T11:17:44.606453+00:00;enviado;Lara Andrade;amanda16@example.net;Cavalcante de Goiás;PR;PRD004277;Compressa de Algodão;Material Médico Hospitalar;Hospitalar Sampaio Lima Ltda.;Hospitalar Correia Correia - EI;4;85,98;0,15;343,92;292,33;Cartão de Crédito;2023-10-30T11:17:44.606453+00:00;True
v1;P0006012;2025-01-17T05:58:01.703361+00:00;enviado;Alexandre Vargas;emonteiro@example.com;Pimenta;AL;PRD002954;Antisséptico Bucal;Medicamento;Comercial da Cruz;Hospitalar Araújo Moraes S/A;8;89,44;0,0;715,52;715,52;Boleto Bancário;2025-01-17T05:58:01.703361+00:00;False
v1;P0006013;2022-09-03T01:53:22.207932+00:00;entregue;Gustavo Cavalcanti;lorenaalves@example.com;da Paz;SP;PRD008875;Álcool 70%;Medicamento;Comercial Carvalho;Fornecedora Barbosa Macedo - EI;5;330,31;0,1;1651,55;1486,39;Boleto Bancário;2022-09-04T01:53:22.207932+00:00;True
v1;P0006014;2025-04-14T07:28:41.752801+00:00;devolvido;Sophia Souza;rhavi26@example.com;Nascimento da Mata;PA;PRD003171;Termômetro Digital;Serviço de Nutrição e Dietética (SND);Comercial Moura;Fornecedora Azevedo Peixoto S/A;2;517,41;0,0;1034,82;1034,82;Cartão de Crédito;2025-04-14T07:28:41.752801+00:00;False
v1;P0006015;2024-09-20T11:15:51.660571+00:00;devolvido;Henry Barbosa;costelajoao-lucas@example.org;Nogueira;RO;PRD007087;Gaze Estéril;Medicamento;Fornecedora Carvalho Moraes - ME;Fornecedora Souza Ltda.;2;131,87;0,0;263,74;263,74;Cartão de Crédito;2024-09-20T11:15:51.660571+00:00;False
v1;P0006016;2025-10-31T20:46:41.266232+00:00;pedido;Dr. Joaquim Machado;pmendes@example.org;Novaes Alegre;PI;PRD004055;Esparadrapo 10cm;Serviço de Higiene e Limpeza (SHL);Farmacêutica Rodrigues Duarte S/A;Distribuidora Montenegro da Luz S.A.;3;101,36;0,0;304,08;304,08;Boleto Bancário;2025-10-31T20:46:41.266232+00:00;False
v1;P0006017;2020-10-15T08:50:04.954674+00:00;devolvido;Breno Pinto;rsouza@example.com;Nogueira Grande;BA;PRD007958;Luva Cirúrgica M;Material Médico Hospitalar;Farmacêutica Carvalho Sousa S/A;Fornecedora Rios Silva Ltda.;1;139,21;0,15;139,21;118,33;PIX;2020-10-16T08:50:04.954674+00:00;True
v1;P0006018;2018-02-19T02:07:29.230605+00:00;enviado;Gustavo Borges;emanuelcassiano@example.com;Montenegro do Galho;RN;PRD003095;Termômetro Digital;Odontologia;Distribuidora Cunha;Distribuidora Montenegro da Luz S.A.;2;176,21;0,05;352,42;334,8;Cartão de Crédito;2018-02-26T02:07:29.230605+00:00;True
v1;P0006019;2023-12-25T07:01:13.296917+00:00;devolvido;Fernanda Sousa;noahalmeida@example.com;da Mata;AM;PRD007885;Álcool 70%;Serviço de Nutrição e Dietética (SND);Hospitalar Barros e Filhos;Farmacêutica Aragão e Filhos;5;485,79;0,1;2428,95;2186,05;PIX;2023-12-26T07:01:13.296917+00:00;True
v1;P0006020;2025-10-21T14:49:55.560355+00:00;entregue;Lucas Martins;ribeirojulia@example.com;Marques;PR;PRD005989;Álcool 70%;Serviço de Higiene e Limpeza (SHL);Comercial Montenegro Caldeira e Filhos;Comercial Sá;5;268,74;0,0;1343,7;1343,7;Cartão de Crédito;2025-10-24T14:49:55.560355+00:00;True
v1;P0006021;2024-08-23T06:02:54.578430+00:00;entregue;Ester da Rosa;caroline47@example.com;Azevedo de Caldeira;ES;PRD001131;Luva Cirúrgica M;Serviço de Higiene e Limpeza (SHL);Comercial Cassiano;Distribuidora da Luz;8;130,07;0,1;1040,56;936,5;Cartão de Crédito;2024-08-23T06:02:54.578430+00:00;False
v1;P0006022;2025-12-05T06:09:31.897713+00:00;entregue;Marcelo Sá;fmoura@example.org;Rocha;AL;PRD004451;Gaze Estéril;Material Médico Hospitalar;Comercial Pastor - EI;Farmacêutica Aragão e Filhos;2;391,4;0,1;782,8;704,52;Boleto Bancário;2025-12-08T06:09:31.897713+00:00;True
v1;P0006023;2021-12-22T03:03:06.635711+00:00;pedido;Kaique Castro;uda-rocha@example.net;da Conceição Verde;GO;PRD005083;Luva Cirúrgica M;Serviço de Higiene e Limpeza (SHL);Hospitalar Novaes;Distribuidora Cassiano;7;174,48;0,0;1221,36;1221,36;Boleto Bancário;2021-12-22T03:03:06.635711+00:00;False
v1;P0006024;2025-10-20T10:56:08.533589+00:00;pedido;Vitória da Paz;olivia31@example.org;Correia;MS;PRD000596;Antisséptico Bucal;Material Médico Hospitalar;Comercial Cassiano;Fornecedora Montenegro;5;793,03;0,1;3965,15;3568,64;Boleto Bancário;2025-10-20T10:56:08.533589+00:00;False
v1;P0006025;2025-02-18T22:34:13.534701+00:00;entregue;Manuella Montenegro;ycarvalho@example.org;Sales;SE;PRD002310;Máscara Descartável;Serviço de Higiene e Limpeza (SHL);Distribuidora da Mota Rios - ME;Distribuidora da Luz;1;431,74;0,1;431,74;388,57;Boleto Bancário;2025-02-18T22:34:13.534701+00:00;False
v1;P0006026;2025-11-15T01:00:50.477864+00:00;enviado;Marcela Andrade;marianeporto@example.org;Gomes;MA;PRD009303;Máscara Descartável;Serviço de Higiene e Limpeza (SHL);Comercial Teixeira Fernandes S/A;Comercial Albuquerque - ME;8;316,44;0,1;2531,52;2278,37;Cartão de Crédito;2025-11-15T01:00:50.477864+00:00;False
v1;P0006027;2022-09-17T07:37:53.449334+00:00;entregue;Daniel Souza;cavalcantiravy@example.net;Castro de Moreira;TO;PRD001918;Gaze Estéril;Serviço de Higiene e Limpeza (SHL);Distribuidora Porto;Distribuidora da Luz;6;487,75;0,0;2926,5;2926,5;Cartão de Crédito;2022-09-20T07:37:53.449334+00:00;True
v1;P0006028;2019-04-07T12:41:53.142768+00:00;pedido;Ana Mendonça;luaraleao@example.net;Nunes do Amparo;AL;PRD003806;Álcool 70%;Odontologia;Distribuidora Cassiano Freitas S.A.;Farmacêutica Jesus;5;547,7;0,0;2738,5;2738,5;Boleto Bancário;2019-04-10T12:41:53.142768+00:00;True
v1;P0006029;2024-03-17T04:04:34.482520+00:00;entregue;Luara Pacheco;siqueiraigor@example.net;Ribeiro Paulista;ES;PRD008034;Máscara Descartável;Serviço de Higiene e Limpeza (SHL);Fornecedora Abreu;Distribuidora Fogaça;1;341,01;0,1;341,01;306,91;Boleto Bancário;2024-03-20T04:04:34.482520+00:00;True
v1;P0006030;2025-09-21T16:20:28.724391+00:00;enviado;Dra. Isabella Ferreira;mcasa-grande@example.net;Viana do Sul;CE;PRD001154;Compressa de Algodão;Medicamento;Comercial Pastor - EI;Farmacêutica Carvalho;7;200,05;0,0;1400,35;1400,35;PIX;2025-09-22T16:20:28.724391+00:00;True
v1;P0006031;2022-04-10T04:38:26.807187+00:00;entregue;Breno Campos;rabreu@example.org;Aparecida;PI;PRD006385;Gaze Estéril;Serviço de Higiene e Limpeza (SHL);Hospitalar Cardoso Ribeiro - ME;Distribuidora Cassiano;7;56,58;0,0;396,06;396,06;Boleto Bancário;2022-04-10T04:38:26.807187+00:00;False
v1;P0006032;2022-08-06T00:46:48.472940+00:00;entregue;Felipe Cardoso;fogacaravy@example.org;Aparecida;PI;PRD001003;Paracetamol 500mg;Medicamento;Farmacêutica Peixoto Ltda.;Farmacêutica Aragão - EI;1;605,46;0,1;605,46;544,91;Cartão de Crédito;2022-08-06T00:46:48.472940+00:00;False
v1;P0006033;2022-06-05T05:17:37.133779+00:00;pedido;Isabela Oliveira;hadassa08@example.net;da Rocha;PA;PRD004727;Dipirona 1g;Material Médico Hospitalar;Distribuidora Fonseca Ltda.;Fornecedora Rios Silva Ltda.;1;237,85;0,0;237,85;237,85;PIX;2022-06-08T05:17:37.133779+00:00;True
v1;P0006034;2021-09-02T17:18:14.510198+00:00;devolvido;Ana Sophia Machado;albuquerquefrancisco@example.com;Nascimento de Cirino;GO;PRD009789;Agulha 25x7;Material de Expediente;Farmacêutica Macedo;Hospitalar Guerra Araújo S.A.;2;672,28;0,05;1344,56;1277,33;Boleto Bancário;2021-09-05T17:18:14.510198+00:00;True
v1;P0006035;2025-04-11T03:14:51.426414+00:00;pedido;Maria Nunes;vargasjoaquim@example.com;Nunes;AL;PRD001316;Sabonete Antisséptico;Serviço de Nutrição e Dietética (SND);Distribuidora da Conceição Montenegro - EI;Comercial Siqueira;3;477,39;0,0;1432,17;1432,17;Cartão de Crédito;2025-04-14T03:14:51.426414+00:00;True
v1;P0006036;2022-11-20T12:11:33.849095+00:00;entregue;Mariah Duarte;sousaisis@example.net;Martins das Pedras;SP;PRD003472;Luva Cirúrgica M;Material Médico Hospitalar;Hospitalar Barros e Filhos;Fornecedora Montenegro;5;182,65;0,0;913,25;913,25;PIX;2022-11-23T12:11:33.849095+00:00;True
v1;P0006037;2025-11-12T21:21:13.955141+00:00;entregue;Fernando Martins;joaquimlima@example.org;Ferreira;AL;PRD004480;Agulha 25x7;Serviço de Nutrição e Dietética (SND);Comercial Araújo da Costa - EI;Fornecedora Barbosa Macedo - EI;4;258,97;0,1;1035,88;932,29;PIX;2025-11-15T21:21:13.955141+00:00;True
v1;P0006038;2025-09-24T12:21:51.365392+00:00;enviado;Leandro Fernandes;goncalvesmurilo@example.org;Viana de Araújo;RR;PRD004013;Máscara Descartável;Serviço de Nutrição e Dietética (SND);Farmacêutica Rodrigues Duarte S/A;Distribuidora Martins;3;722,73;0,05;2168,19;2059,78;Boleto Bancário;2025-09-24T12:21:51.365392+00:00;False
v1;P0006039;2021-01-14T03:23:44.328291+00:00;devolvido;Dra. Marcela Cassiano;felipe69@example.com;Lopes da Mata;MG;PRD005411;Esparadrapo 10cm;Medicamento;Farmacêutica Azevedo;Fornecedora Souza Ltda.;7;39,98;0,0;279,86;279,86;Boleto Bancário;2021-01-14T03:23:44.328291+00:00;False
v1;P0006040;2024-07-26T06:57:49.162798+00:00;devolvido;Maria Vitória Garcia;xgoncalves@example.net;Jesus do Campo;GO;PRD003587;Paracetamol 500mg;Serviço de Higiene e Limpeza (SHL);Hospitalar Cardoso Ribeiro - ME;Comercial Araújo - ME;4;247,64;0,05;990,56;941,03;Boleto Bancário;2024-07-26T06:57:49.162798+00:00;False
v1;P0006041;2024-10-02T15:14:32.544770+00:00;entregue;Thiago das Neves;almeidaanthony@example.org;Cunha;SP;PRD002330;Álcool 70%;Medicamento;Fornecedora Vargas da Rocha S/A;Hospitalar Azevedo;2;576,07;0,15;1152,14;979,32;Cartão de Crédito;2024-10-02T15:14:32.544770+00:00;False
v1;P0006042;2023-08-01T13:16:14.208833+00:00;enviado;Julia Correia;rmoraes@example.com;Almeida;SP;PRD008400;Máscara Descartável;Material Médico Hospitalar;Distribuidora Pastor - ME;Fornecedora Freitas da Paz S.A.;4;288,18;0,15;1152,72;979,81;PIX;2023-08-01T13:16:14.208833+00:00;False
v1;P0006043;2023-11-27T19:38:55.155213+00:00;enviado;Isabella Montenegro;mateuscirino@example.org;Silveira da Prata;RR;PRD003776;Termômetro Digital;Odontologia;Comercial Porto;Comercial Sá;8;615,82;0,15;4926,56;4187,58;Cartão de Crédito;2023-11-27T19:38:55.155213+00:00;False
v1;P0006044;2022-07-26T23:03:45.693158+00:00;entregue;Henry Gabriel Mendes;xvasconcelos@example.org;Costela;SC;PRD004654;Álcool 70%;Material de Expediente;Farmacêutica Pacheco;Comercial Cirino;2;224,09;0,05;448,18;425,77;Boleto Bancário;2022-08-02T23:03:45.693158+00:00;True
v1;P0006045;2020-08-14T12:08:17.602003+00:00;enviado;João Felipe Farias;camargocaroline@example.com;Melo;PR;PRD002680;Máscara Descartável;Material Médico Hospitalar;Distribuidora Azevedo;Comercial Sá;8;737,53;0,1;5900,24;5310,22;PIX;2020-08-17T12:08:17.602003+00:00;True
v1;P0006046;2022-10-12T13:30:56.469154+00:00;devolvido;Maria Eduarda Martins;flopes@example.org;Andrade;AC;PRD003586;Sabonete Antisséptico;Serviço de Higiene e Limpeza (SHL);Comercial Cassiano e Filhos;Comercial Araújo - ME;4;390,72;0,05;1562,88;1484,74;PIX;2022-10-19T13:30:56.469154+00:00;True
v1;P0006047;2020-01-12T23:25:17.441924+00:00;entregue;Sr. Davi Moura;pcastro@example.net;Monteiro de Goiás;RN;PRD003532;Seringa 5ml;Material Médico Hospitalar;Fornecedora Marques Abreu e Filhos;Hospitalar Abreu;4;782,76;0,0;3131,04;3131,04;Cartão de Crédito;2020-01-13T23:25:17.441924+00:00;True
v1;P0006048;2022-10-29T05:54:37.544160+00:00;devolvido;Gustavo da Rosa;da-pazdaniel@example.org;Pastor das Flores;ES;PRD000572;Compressa de Algodão;Odontologia;Comercial Garcia S/A;Distribuidora da Luz;7;557,28;0,15;3900,96;3315,82;PIX;2022-10-29T05:54:37.544160+00:00;False
v1;P0006049;2024-06-20T22:11:45.060449+00:00;enviado;Liam Sampaio;clara80@example.net;Montenegro;PR;PRD003711;Máscara Descartável;Serviço de Nutrição e Dietética (SND);Farmacêutica Vargas;Distribuidora Martins;6;499,55;0,0;2997,3;2997,3;Boleto Bancário;2024-06-20T22:11:45.060449+00:00;False
v1;P0006050;2021-04-29T00:43:12.635372+00:00;entregue;Dr. Lucca Marques;gael-henrique31@example.net;Sousa;SC;PRD001855;Amoxicilina 500mg;Material de Expediente;Farmacêutica Andrade Dias - ME;Hospitalar Abreu;6;272,73;0,0;1636,38;1636,38;PIX;2021-05-02T00:43:12.635372+00:00;True
v1;P0006051;2021-03-06T20:15:35.340753+00:00;enviado;Catarina Correia;qaragao@example.net;da Mota Paulista;MG;PRD000387;Agulha 25x7;Material Médico Hospitalar;Distribuidora Alves S/A;Comercial Araújo - ME;2;716,81;0,1;1433,62;1290,26;Cartão de Crédito;2021-03-13T20:15:35.340753+00:00;True
v1;P0006052;2025-12-28T17:36:10.030198+00:00;devolvido;Luiza Almeida;riosmiguel@example.net;da Cruz;PE;PRD000644;Esparadrapo 10cm;Serviço de Higiene e Limpeza (SHL);Farmacêutica Vargas;Comercial Albuquerque - ME;4;771,21;0,15;3084,84;2622,11;Boleto Bancário;2025-12-28T17:36:10.030198+00:00;False
v1;P0006053;2024-12-11T07:32:13.420406+00:00;devolvido;Dr. Cauê Novaes;luiz-gustavo93@example.org;Sousa Paulista;MT;PRD004650;Termômetro Digital;Material Médico Hospitalar;Distribuidora da Mota Rios - ME;Fornecedora Freitas da Paz S.A.;7;339,85;0,0;2378,95;2378,95;Boleto Bancário;2024-12-11T07:32:13.420406+00:00;False
v1;P0006054;2023-12-25T15:38:53.813916+00:00;enviado;Ana Clara Azevedo;pmachado@example.org;Ribeiro de Andrade;AP;PRD009327;Soro Fisiológico 0,9%;Serviço de Higiene e Limpeza (SHL);Hospitalar Sampaio Lima Ltda.;Comercial Araújo - ME;8;253,63;0,1;2029,04;1826,14;PIX;2023-12-25T15:38:53.813916+00:00;False
v1;P0006055;2022-04-05T13:39:46.840260+00:00;enviado;Otávio Fonseca;isadoraaparecida@example.com;Vieira Verde;PR;PRD008618;Luva Cirúrgica G;Serviço de Nutrição e Dietética (SND);Comercial da Cruz;Distribuidora Barbosa - EI;3;496,56;0,15;1489,68;1266,23;PIX;2022-04-12T13:39:46.840260+00:00;True
v1;P0006056;2021-02-25T21:15:14.672314+00:00;devolvido;Francisco Melo;emanuelpires@example.org;Gomes;CE;PRD009938;Gaze Estéril;Serviço de Higiene e Limpeza (SHL);Farmacêutica Vargas;Farmacêutica Aragão e Filhos;3;747,25;0,05;2241,75;2129,66;Boleto Bancário;2021-02-28T21:15:14.672314+00:00;True
v1;P0006057;2025-05-13T03:20:08.692928+00:00;pedido;Rafaela Martins;larissa99@example.net;Lopes;RR;PRD006493;Soro Fisiológico 0,9%;Material Médico Hospitalar;Fornecedora Fogaça;Distribuidora Martins;3;48,87;0,0;146,61;146,61;PIX;2025-05-20T03:20:08.692928+00:00;True
v1;P0006058;2019-05-09T21:47:37.896088+00:00;devolvido;Kaique Camargo;ypimenta@example.org;Gomes das Flores;TO;PRD006228;Gaze Estéril;Material de Expediente;Distribuidora Ferreira;Distribuidora Rocha e Filhos;7;731,27;0,15;5118,89;4351,06;Cartão de Crédito;2019-05-09T21:47:37.896088+00:00;False
v1;P0006059;2022-02-28T08:07:13.562427+00:00;entregue;Bryan Sousa;isisoliveira@example.org;Santos;AC;PRD006764;Soro Fisiológico 0,9%;Serviço de Higiene e Limpeza (SHL);Comercial Pires;Farmacêutica Aragão e Filhos;2;795,75;0,1;1591,5;1432,35;Boleto Bancário;2022-03-07T08:07:13.562427+00:00;True
v1;P0006060;2023-06-17T15:50:38.812340+00:00;devolvido;Luara Montenegro;oda-rosa@example.com;Almeida;RJ;PRD009579;Paracetamol 500mg;Medicamento;Farmacêutica Silva das Neves - ME;Fornecedora Brito Brito e Filhos;7;622,7;0,15;4358,9;3705,06;PIX;2023-06-17T15:50:38.812340+00:00;False
v1;P0006061;2021-02-13T04:07:08.066716+00:00;pedido;Luna Câmara;gabrielacosta@example.org;Pacheco Grande;PE;PRD000210;Gaze Estéril;Material de Expediente;Hospitalar Castro;Distribuidora Barbosa - EI;5;366,98;0,0;1834,9;1834,9;PIX;2021-02-14T04:07:08.066716+00:00;True
v1;P0006062;2024-04-20T09:57:00.613459+00:00;pedido;Maria Luísa Pacheco;moreiraisis@example.org;Dias de Ramos;MG;PRD000351;Compressa de Algodão;Material Médico Hospitalar;Comercial Pastor - EI;Comercial Marques;4;556,87;0,05;2227,48;2116,11;Boleto Bancário;2024-04-20T09:57:00.613459+00:00;False
v1;P0006063;2024-04-27T04:02:42.218076+00:00;entregue;Marina Cunha;anna-liz49@example.com;Rios da Serra;CE;PRD004462;Luva Cirúrgica M;Serviço de Higiene e Limpeza (SHL);Comercial Pires;Hospitalar Guerra Araújo S.A.;4;85,17;0,0;340,68;340,68;Boleto Bancário;2024-04-27T04:02:42.218076+00:00;False
v1;P0006064;2025-01-03T22:22:04.188636+00:00;devolvido;Oliver Vargas;camilavasconcelos@example.com;Aragão;AC;PRD002429;Luva Cirúrgica G;Material de Expediente;Farmacêutica Macedo;Distribuidora Martins;7;104,02;0,0;728,14;728,14;PIX;2025-01-03T22:22:04.188636+00:00;False
v1;P0006065;2018-07-17T00:56:27.542924+00:00;pedido;Luiz Fernando Nascimento;ribeiromaria-clara@example.com;Pires de Goiás;GO;PRD000093;Termômetro Digital;Medicamento;Distribuidora da Mota Rios - ME;Fornecedora Rios Silva Ltda.;3;677,74;0,0;2033,22;2033,22;Boleto Bancário;2018-07-17T00:56:27.542924+00:00;False
v1;P0006066;2022-01-21T15:32:34.158652+00:00;enviado;Sra. Aylla Silveira;montenegrorafaela@example.com;da Rocha;PI;PRD000550;Antisséptico Bucal;Material de Expediente;Farmacêutica Peixoto Ltda.;Hospitalar Araújo Moraes S/A;5;452,88;0,0;2264,4;2264,4;Cartão de Crédito;2022-01-28T15:32:34.158652+00:00;True
v1;P0006067;2018-11-13T02:46:57.487830+00:00;entregue;Isabella Barros;lunnasilveira@example.org;Macedo de Montenegro;SE;PRD003295;Dipirona 1g;Serviço de Higiene e Limpeza (SHL);Comercial Casa Grande;Farmacêutica Carvalho;4;86,53;0,0;346,12;346,12;PIX;2018-11-13T02:46:57.487830+00:00;False
v1;P0006068;2020-11-05T11:53:11.416431+00:00;entregue;João Pedro Aragão;rpacheco@example.net;Carvalho;PE;PRD007890;Luva Cirúrgica M;Material de Expediente;Hospitalar Vieira Rodrigues - ME;Fornecedora Brito Brito e Filhos;4;310,01;0,0;1240,04;1240,04;Cartão de Crédito;2020-11-05T11:53:11.416431+00:00;False
v1;P0006069;2021-07-22T23:41:16.836981+00:00;devolvido;Caio Gomes;fborges@example.com;Campos;AC;PRD006102;Amoxicilina 500mg;Serviço de Higiene e Limpeza (SHL);Farmacêutica Rezende Monteiro - ME;Distribuidora Sampaio;7;649,9;0,0;4549,3;4549,3;Cartão de Crédito;2021-07-22T23:41:16.836981+00:00;False
v1;P0006070;2024-12-06T03:47:14.647993+00:00;devolvido;João Miguel Aparecida;cauemendonca@example.org;Azevedo do Amparo;MA;PRD000148;Dipirona 1g;Odontologia;Hospitalar Sampaio Lima Ltda.;Hospitalar Guerra Campos - EI;4;71,12;0,05;284,48;270,26;Boleto Bancário;2024-12-06T03:47:14.647993+00:00;False
v1;P0006071;2021-07-05T15:07:52.660073+00:00;devolvido;Dr. José Pedro Caldeira;npires@example.org;Porto do Galho;AC;PRD003278;Antisséptico Bucal;Material Médico Hospitalar;Fornecedora Oliveira;Distribuidora Cassiano;8;757,16;0,1;6057,28;5451,55;Cartão de Crédito;2021-07-05T15:07:52.660073+00:00;False
v1;P0006072;2021-09-07T04:55:42.823826+00:00;pedido;Bento Alves;borgesrafael@example.org;Rodrigues;RS;PRD007273;Amoxicilina 500mg;Medicamento;Comercial Pereira e Filhos;Hospitalar da Luz Gonçalves S.A.;6;438,47;0,15;2630,82;2236,2;Boleto Bancário;2021-09-07T04:55:42.823826+00:00;False
v1;P0006073;2022-05-23T17:16:49.924957+00:00;enviado;Dante da Mota;da-cunhaantony@example.org;Siqueira;TO;PRD002839;Luva Cirúrgica G;Material Médico Hospitalar;Comercial Cassiano e Filhos;Comercial Marques;2;9,69;0,15;19,38;16,47;Cartão de Crédito;2022-05-24T17:16:49.924957+00:00;True
v1;P0006074;2024-06-28T23:21:57.818680+00:00;entregue;Enrico Caldeira;eduardo92@example.com;Casa Grande de da Mata;MA;PRD002148;Agulha 25x7;Odontologia;Comercial Souza;Distribuidora Rocha e Filhos;3;175,4;0,0;526,2;526,2;PIX;2024-06-28T23:21:57.818680+00:00;False
v1;P0006075;2025-10-24T22:15:25.569468+00:00;enviado;Pietro Santos;uda-paz@example.com;Moreira;SC;PRD000088;Compressa de Algodão;Odontologia;Fornecedora Rodrigues - EI;Fornecedora da Rocha Cunha S/A;2;210,54;0,05;421,08;400,03;Cartão de Crédito;2025-10-24T22:15:25.569468+00:00;False
v1;P0006076;2020-01-18T11:59:30.040919+00:00;enviado;Sra. Mariane Novais;freitaszoe@example.net;Costela;MG;PRD005851;Seringa 5ml;Odontologia;Distribuidora Nunes Silva Ltda.;Hospitalar Guerra Araújo S.A.;8;339,84;0,1;2718,72;2446,85;Cartão de Crédito;2020-01-25T11:59:30.040919+00:00;True
